GISJOIN,,YEAR,STATE,STATEA,COUNTY,COUNTYA,TRACTA,Cnty_Trct,NAME,Total,OnlyEnglish,Spanish,French,FrenchCreole,Italian,Portuguese,German,Yiddish,OtherWestGermanic,Scandinavian,Greek,Russian,Polish,Serbo-Croatian,OtherSlavic,Armenian,Persian,Gujarati,Hindi,Urdu,OtherIndic,OtherIndo-European,Chinese,Japanese,Korean,Mon-Khmer,Hmong,Thai,Laotian,Vietnamese,OtherAsian,Tagalog,OtherPacificIsland,Navajo,OtherNorthAmericanIndian,Hungarian,Arabic,Hebrew,AfricanLanguages,OtherUnspecified
3.60061E+12,,2010-2014,New York,36,New York County,61,3700,613700,"Census Tract 37, New York County, New York",2531,0.797,0.045,0.026,0,0.012,0.012,0.007,0.002,0.002,0.006,0.017,0.004,0.012,0,0.002,0,0,0,0.01,0,0,0,0.016,0.019,0.002,0,0,0,0,0,0.005,0,0,0,0,0.002,0,0.001,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,3800,613800,"Census Tract 38, New York County, New York",8382,0.673,0.088,0.034,0,0.013,0.003,0.024,0,0.006,0.001,0,0,0,0.002,0.026,0,0,0,0.006,0.003,0.011,0.001,0.047,0.011,0.029,0,0,0.004,0,0.004,0.003,0,0,0,0,0,0.001,0.003,0.007,0
3.60061E+12,,2010-2014,New York,36,New York County,61,3900,613900,"Census Tract 39, New York County, New York",4744,0.806,0.052,0.02,0,0.009,0,0.017,0.013,0,0.005,0,0.008,0.004,0.006,0.003,0.003,0,0,0,0,0,0,0.009,0.012,0.01,0,0,0,0,0.007,0,0,0,0,0,0.003,0,0.012,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,4000,614000,"Census Tract 40, New York County, New York",9368,0.747,0.07,0.024,0,0,0.026,0.002,0,0,0.014,0,0,0.001,0,0.001,0,0.003,0.002,0,0.001,0,0.024,0.035,0.02,0.011,0,0,0.001,0,0,0.005,0.002,0.001,0,0,0.003,0.003,0.002,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,4100,614100,"Census Tract 41, New York County, New York",7403,0.469,0.043,0.02,0,0.003,0.001,0.002,0,0,0.002,0,0.001,0,0,0.002,0,0.006,0.001,0.002,0,0.002,0,0.391,0.002,0.008,0,0,0,0,0.009,0.014,0,0.005,0,0,0,0.003,0.012,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,4200,614200,"Census Tract 42, New York County, New York",5008,0.723,0.051,0.022,0,0,0.009,0.01,0,0.004,0.005,0.003,0.006,0,0,0.002,0,0,0,0.011,0,0.008,0.003,0.082,0.008,0.026,0,0,0,0,0,0,0.001,0.001,0,0,0,0.003,0.023,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,4300,614300,"Census Tract 43, New York County, New York",4242,0.603,0.123,0.036,0,0.01,0,0.021,0,0,0.005,0.002,0,0,0,0.011,0,0,0,0,0,0,0,0.17,0.004,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0.004
3.60061E+12,,2010-2014,New York,36,New York County,61,4400,614400,"Census Tract 44, New York County, New York",16512,0.78,0.053,0.018,0.004,0.002,0.003,0.004,0,0,0,0,0.029,0.003,0,0.001,0,0,0,0.01,0.007,0.008,0,0.023,0,0.026,0,0,0,0,0,0,0.027,0,0,0,0,0.003,0,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,4500,614500,"Census Tract 45, New York County, New York",977,0.707,0.011,0.087,0,0.005,0.01,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0.006,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,4700,614700,"Census Tract 47, New York County, New York",2222,0.763,0.056,0.063,0,0.01,0.011,0.005,0.013,0.004,0.003,0.004,0,0.004,0.005,0,0,0,0,0,0,0,0,0.045,0.004,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0.004,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,4800,614800,"Census Tract 48, New York County, New York",7239,0.794,0.055,0.019,0,0.002,0.003,0.002,0,0.003,0,0,0.004,0,0,0,0,0,0,0.001,0.001,0.006,0,0.037,0.008,0.019,0,0,0,0,0.003,0.01,0.008,0.003,0,0.001,0.003,0.003,0.008,0.005,0
3.60061E+12,,2010-2014,New York,36,New York County,61,4900,614900,"Census Tract 49, New York County, New York",4432,0.76,0.043,0.059,0,0.007,0.012,0.011,0,0,0.006,0,0.009,0,0,0,0,0,0.004,0,0,0,0.005,0.034,0.011,0,0,0,0,0,0.002,0.011,0,0,0,0,0,0.012,0,0.007,0.008
3.60061E+12,,2010-2014,New York,36,New York County,61,5000,615000,"Census Tract 50, New York County, New York",5038,0.788,0.064,0.009,0,0.005,0,0.01,0.005,0,0,0.003,0.002,0.003,0,0,0,0,0,0,0,0.004,0.011,0.011,0.036,0.035,0,0,0.002,0,0,0,0,0,0,0,0,0.012,0.002,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,5200,615200,"Census Tract 52, New York County, New York",3546,0.776,0.039,0.03,0,0,0.006,0.014,0,0,0.002,0.013,0.007,0.001,0,0,0,0,0,0.01,0,0,0,0.046,0.009,0.008,0,0,0,0,0.004,0.005,0.002,0,0,0,0,0,0.027,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,5400,615400,"Census Tract 54, New York County, New York",4288,0.809,0.054,0.018,0,0.023,0.003,0.009,0,0,0,0.002,0,0.007,0,0.002,0,0.002,0,0,0.007,0,0,0.042,0,0.004,0,0,0.007,0,0,0.003,0,0.001,0,0,0,0,0.007,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,5501,615501,"Census Tract 55.01, New York County, New York",4662,0.667,0.031,0.043,0,0.026,0.005,0.005,0.006,0.003,0,0.003,0.009,0.082,0,0,0,0.017,0,0.011,0,0.002,0.002,0.035,0.018,0.011,0,0,0,0,0,0.01,0,0,0,0,0,0.005,0.009,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,5502,615502,"Census Tract 55.02, New York County, New York",2384,0.732,0.12,0.036,0,0.012,0,0.017,0.003,0.004,0,0,0.005,0.01,0,0,0,0.004,0.01,0.005,0,0,0,0.004,0.024,0.005,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,5600,615600,"Census Tract 56, New York County, New York",2706,0.687,0.13,0.012,0,0.018,0,0,0,0,0,0.006,0.023,0,0,0,0,0,0,0.033,0,0,0,0.054,0.016,0.021,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,5700,615700,"Census Tract 57, New York County, New York",2745,0.77,0.041,0.024,0,0.004,0,0.006,0,0,0,0.003,0.002,0,0.027,0,0,0,0,0.003,0,0,0.046,0.034,0.032,0,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,5800,615800,"Census Tract 58, New York County, New York",2827,0.743,0.04,0.028,0,0,0,0.011,0,0.01,0.006,0,0,0,0.015,0,0,0,0,0.027,0,0,0,0.085,0.009,0.016,0,0,0,0,0,0,0.006,0,0,0,0,0,0.006,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,5900,615900,"Census Tract 59, New York County, New York",5424,0.87,0.01,0.014,0,0.006,0.003,0,0,0,0,0,0,0.003,0,0,0,0,0.003,0,0.005,0,0.006,0.048,0,0.012,0,0,0,0,0,0.005,0,0.002,0,0,0,0,0.012,0.003,0
3.60061E+12,,2010-2014,New York,36,New York County,61,6000,616000,"Census Tract 60, New York County, New York",4654,0.723,0.065,0.018,0,0.013,0.008,0.006,0,0,0.002,0,0.009,0,0,0,0,0.03,0,0.027,0,0.009,0,0.006,0.012,0.02,0,0,0,0,0.003,0.017,0.02,0,0,0,0,0,0.011,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,6100,616100,"Census Tract 61, New York County, New York",4907,0.805,0.049,0.025,0.002,0.009,0.008,0,0.003,0,0.004,0,0.005,0.009,0,0,0,0,0,0.003,0.002,0,0.003,0.032,0.006,0.013,0,0,0,0,0.002,0,0,0,0,0,0,0.006,0.014,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,6200,616200,"Census Tract 62, New York County, New York",4362,0.525,0.121,0.027,0.007,0.022,0,0.006,0,0.005,0.01,0.001,0.035,0.007,0.007,0,0.007,0.011,0.023,0.016,0,0.024,0.012,0.028,0.034,0.02,0,0,0,0,0,0.022,0.004,0.003,0,0,0.002,0.016,0.005,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,6300,616300,"Census Tract 63, New York County, New York",5873,0.832,0.034,0.04,0,0.01,0,0.019,0,0,0,0,0.002,0.006,0.007,0.011,0,0,0,0,0,0,0,0.022,0,0.001,0,0,0,0,0,0.007,0.002,0,0,0,0.003,0,0.003,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,6400,616400,"Census Tract 64, New York County, New York",7511,0.815,0.026,0.026,0,0.007,0,0.01,0.006,0,0.003,0.005,0.011,0,0,0,0,0,0,0.004,0.001,0.003,0,0.021,0.003,0.009,0,0,0.002,0,0,0.006,0.017,0,0,0,0,0,0.023,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,6500,616500,"Census Tract 65, New York County, New York",6008,0.726,0.036,0.022,0,0.006,0.006,0,0,0.003,0,0,0.023,0.032,0.003,0,0.002,0.008,0,0.004,0,0,0.007,0.059,0.011,0.013,0,0,0,0,0,0.008,0,0,0,0,0.002,0.003,0.024,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,6600,616600,"Census Tract 66, New York County, New York",11276,0.624,0.179,0.03,0,0,0,0,0,0,0,0,0.013,0.005,0,0.011,0,0,0,0.004,0,0.018,0,0.081,0,0.004,0,0,0,0,0,0.004,0.003,0,0,0,0.008,0.017,0,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,6700,616700,"Census Tract 67, New York County, New York",4976,0.8,0.03,0.042,0,0.023,0.007,0.003,0,0.013,0,0.006,0.014,0,0.003,0.002,0,0,0,0.009,0,0,0,0.008,0.016,0.005,0,0,0,0,0.006,0,0,0,0,0,0,0.002,0.003,0,0.006
3.60061E+12,,2010-2014,New York,36,New York County,61,6800,616800,"Census Tract 68, New York County, New York",6871,0.813,0.049,0.019,0,0.003,0,0.002,0,0,0.012,0.002,0,0.006,0,0.002,0,0,0,0.005,0,0.009,0.002,0.034,0.006,0.006,0,0,0,0.003,0,0.003,0,0,0,0,0,0.007,0.016,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,6900,616900,"Census Tract 69, New York County, New York",2477,0.773,0.061,0.048,0,0.006,0.018,0.021,0,0,0.003,0.011,0,0,0,0,0,0,0,0,0.005,0,0.007,0.024,0,0.005,0,0,0,0,0.002,0,0,0.006,0,0,0,0.005,0.005,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,7000,617000,"Census Tract 70, New York County, New York",7615,0.774,0.025,0.014,0,0.003,0,0.007,0,0,0.003,0.008,0,0,0,0.002,0.002,0,0.005,0.012,0,0.003,0,0.052,0.057,0.006,0,0,0,0,0,0.012,0,0,0,0,0.005,0.004,0.006,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,7100,617100,"Census Tract 71, New York County, New York",5859,0.763,0.043,0.037,0.002,0.005,0,0.014,0,0,0.002,0.017,0.003,0.001,0,0,0,0,0.023,0.02,0,0,0,0.031,0.013,0.01,0,0,0,0,0,0.001,0,0,0,0,0,0.002,0.012,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,7200,617200,"Census Tract 72, New York County, New York",7255,0.747,0.044,0.013,0,0.011,0.004,0.016,0,0.001,0,0,0.003,0.006,0,0.03,0,0.005,0.001,0.007,0,0,0,0.071,0,0.005,0,0,0,0,0.004,0.016,0.008,0,0,0,0,0,0.004,0.003,0
3.60061E+12,,2010-2014,New York,36,New York County,61,7300,617300,"Census Tract 73, New York County, New York",5655,0.811,0.063,0.022,0,0.011,0.004,0.004,0.004,0.005,0,0.009,0.004,0.003,0,0,0,0.002,0,0.015,0,0,0,0.01,0.006,0.01,0,0,0,0,0,0.004,0,0,0,0,0.003,0,0.008,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,7400,617400,"Census Tract 74, New York County, New York",3667,0.672,0.121,0.009,0,0.004,0,0.026,0,0.005,0,0.004,0.008,0.007,0,0,0,0.003,0,0,0,0,0,0.012,0,0.061,0,0,0,0,0,0.016,0,0,0,0,0,0.004,0.045,0.004,0
3.60061E+12,,2010-2014,New York,36,New York County,61,7500,617500,"Census Tract 75, New York County, New York",4358,0.745,0.068,0.038,0,0.028,0.004,0.023,0,0.009,0.005,0,0,0.006,0,0,0,0.003,0,0.016,0,0,0,0.015,0,0,0,0,0,0,0,0.006,0.005,0,0,0,0,0,0.027,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,7600,617600,"Census Tract 76, New York County, New York",2026,0.476,0.058,0.054,0,0.019,0.013,0.004,0,0,0,0.016,0.011,0.005,0,0,0,0,0.004,0.065,0,0,0,0.1,0.019,0.111,0,0,0.003,0,0,0.019,0,0,0,0,0,0,0.014,0.009,0
3.60061E+12,,2010-2014,New York,36,New York County,61,7700,617700,"Census Tract 77, New York County, New York",5387,0.822,0.064,0.006,0,0.007,0.009,0.004,0,0.002,0.009,0.002,0.013,0.005,0,0,0,0,0,0,0,0.004,0.009,0.006,0.005,0.021,0,0,0,0,0.003,0,0.002,0,0,0,0,0,0.002,0,0.004
3.60061E+12,,2010-2014,New York,36,New York County,61,7800,617800,"Census Tract 78, New York County, New York",7206,0.661,0.078,0.022,0,0.002,0.003,0.002,0,0,0.005,0,0.038,0,0.002,0.001,0,0.002,0.018,0.006,0,0.003,0,0.065,0.022,0.022,0,0,0,0,0.002,0,0,0.015,0,0,0,0.013,0,0.018,0
3.60061E+12,,2010-2014,New York,36,New York County,61,7900,617900,"Census Tract 79, New York County, New York",4460,0.86,0.047,0.022,0,0.014,0,0,0.004,0,0.006,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0.006,0.004,0,0,0,0,0,0.002,0,0,0,0,0,0.008,0.026,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,8000,618000,"Census Tract 80, New York County, New York",4636,0.766,0.037,0.006,0,0.038,0,0,0,0,0,0.004,0.017,0.003,0.006,0,0,0,0.004,0,0.007,0.005,0.006,0.018,0.008,0.011,0.003,0,0,0,0,0,0.003,0.001,0,0,0.003,0,0.049,0,0.003
3.60061E+12,,2010-2014,New York,36,New York County,61,8100,618100,"Census Tract 81, New York County, New York",8516,0.714,0.109,0.042,0,0.021,0.014,0.005,0,0,0,0,0.012,0,0.003,0,0.003,0.004,0,0.002,0,0.004,0,0.018,0.023,0.001,0,0,0,0,0,0,0.004,0,0,0,0.003,0.006,0.013,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,8200,618200,"Census Tract 82, New York County, New York",3276,0.714,0.037,0.031,0,0.005,0.017,0,0,0.005,0.009,0,0.005,0.01,0,0.003,0,0.018,0,0.009,0,0.005,0,0.074,0.009,0.029,0,0,0,0,0.009,0.012,0,0,0,0,0,0,0,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,8300,618300,"Census Tract 83, New York County, New York",3821,0.674,0.149,0.015,0,0.004,0,0.01,0,0,0,0,0.007,0.006,0,0,0.004,0.005,0,0.003,0,0,0,0.051,0.013,0.032,0,0,0,0,0,0.012,0,0,0,0,0.004,0.009,0,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,8400,618400,"Census Tract 84, New York County, New York",1823,0.522,0.042,0.02,0,0.012,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0.018,0,0.013,0,0.047,0.043,0.225,0,0,0,0,0.005,0,0.003,0,0,0,0,0.016,0,0.014,0
3.60061E+12,,2010-2014,New York,36,New York County,61,8601,618601,"Census Tract 86.01, New York County, New York",2543,0.644,0.076,0.035,0,0.03,0.009,0.005,0,0,0,0.011,0,0,0.022,0.005,0,0.023,0.003,0,0.002,0.011,0,0.019,0.062,0.007,0,0,0.011,0,0,0,0.013,0,0,0,0,0.003,0,0.009,0
3.60061E+12,,2010-2014,New York,36,New York County,61,8603,618603,"Census Tract 86.03, New York County, New York",4248,0.705,0.073,0.032,0,0.004,0.01,0.03,0,0.014,0,0.024,0,0,0,0,0,0.004,0,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0.018,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,8700,618700,"Census Tract 87, New York County, New York",6925,0.584,0.125,0.034,0,0.004,0.021,0,0,0,0,0.005,0.044,0,0.042,0,0,0,0,0,0,0,0.004,0.081,0.009,0.015,0,0,0,0,0.01,0.013,0,0,0,0,0.008,0,0,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,8800,618800,"Census Tract 88, New York County, New York",6426,0.691,0.047,0.045,0,0.021,0.016,0.017,0,0,0,0.009,0.014,0.003,0,0,0.004,0,0,0.004,0.01,0.014,0.005,0.044,0.032,0.01,0,0,0,0,0,0,0.005,0.002,0,0,0.004,0,0.005,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,8900,618900,"Census Tract 89, New York County, New York",5342,0.784,0.095,0.01,0,0.009,0.003,0.021,0,0,0.008,0.002,0.013,0,0,0,0,0,0,0.004,0,0.002,0,0.026,0.003,0.004,0,0,0.001,0,0,0,0,0,0,0,0,0.007,0.006,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,9000,619000,"Census Tract 90, New York County, New York",6929,0.658,0.059,0.023,0.001,0.009,0.011,0.012,0,0.006,0,0,0.001,0.002,0.012,0,0,0,0,0.009,0,0.008,0,0.065,0.047,0.018,0,0,0,0,0,0.001,0.016,0,0,0,0,0.033,0.005,0.002,0
3.60061E+12,,2010-2014,New York,36,New York County,61,9100,619100,"Census Tract 91, New York County, New York",6423,0.746,0.044,0.03,0,0.041,0,0,0.001,0,0,0.004,0.018,0.002,0,0,0,0,0,0,0,0.004,0.004,0.053,0.01,0.026,0,0,0.006,0,0,0,0,0,0,0,0.008,0,0,0,0.002
3.60061E+12,,2010-2014,New York,36,New York County,61,9200,619200,"Census Tract 92, New York County, New York",1658,0.701,0.078,0.015,0,0,0.004,0,0,0,0,0.004,0.02,0,0,0,0.014,0,0,0,0,0,0,0.043,0.041,0.004,0.004,0,0.008,0,0,0.008,0.004,0,0,0,0,0.013,0.027,0.011,0
3.60061E+12,,2010-2014,New York,36,New York County,61,9300,619300,"Census Tract 93, New York County, New York",10092,0.674,0.151,0.001,0,0.003,0.002,0.004,0,0.004,0.002,0.004,0.002,0.003,0,0,0,0,0.002,0,0,0,0,0.018,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.117,0
3.60061E+12,,2010-2014,New York,36,New York County,61,9400,619400,"Census Tract 94, New York County, New York",33,0.697,0,0.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,9500,619500,"Census Tract 95, New York County, New York",3258,0.724,0.046,0.025,0,0.006,0,0.006,0.002,0.001,0.017,0.006,0.002,0,0,0,0,0.002,0,0,0,0,0,0.021,0.003,0.064,0,0,0.008,0,0.018,0.01,0,0,0,0,0.003,0.009,0.025,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,9600,619600,"Census Tract 96, New York County, New York",147,0.755,0.048,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0,0.041,0,0,0,0,0,0,0,0.027,0.027,0,0,0,0,0,0,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,9700,619700,"Census Tract 97, New York County, New York",4929,0.633,0.177,0.031,0,0.012,0.011,0.009,0,0.004,0,0.004,0.005,0,0.009,0,0,0.003,0,0,0,0.033,0,0.027,0,0.002,0,0,0,0,0,0.006,0.002,0,0,0,0,0.031,0,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,9800,619800,"Census Tract 98, New York County, New York",6970,0.734,0.041,0.034,0,0.03,0.004,0.004,0,0.015,0,0.004,0.011,0,0,0,0,0.004,0.004,0,0,0,0.007,0.042,0.035,0.007,0,0,0,0,0,0.003,0,0,0,0,0.008,0,0.013,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,9900,619900,"Census Tract 99, New York County, New York",3993,0.704,0.05,0.011,0,0.002,0.005,0.006,0,0,0.007,0.002,0.012,0.004,0,0,0,0,0.002,0.041,0.006,0.004,0.008,0.081,0.007,0.023,0,0,0,0,0,0.014,0.005,0,0,0,0,0,0.002,0.004,0
3.60061E+12,,2010-2014,New York,36,New York County,61,10000,6110000,"Census Tract 100, New York County, New York",1799,0.646,0.128,0.024,0,0.005,0.006,0.013,0,0,0,0.029,0.022,0,0,0,0,0,0,0,0,0.071,0,0.008,0.007,0.004,0,0,0,0,0,0,0.016,0,0,0,0,0.016,0.004,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,10100,6110100,"Census Tract 101, New York County, New York",1173,0.554,0.107,0.016,0,0,0.012,0.021,0,0,0.004,0,0.031,0.018,0,0,0,0,0,0.014,0,0.004,0,0.076,0.069,0.041,0,0,0,0,0,0.003,0.005,0,0,0,0,0.016,0.009,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,10200,6110200,"Census Tract 102, New York County, New York",225,0.809,0.013,0.071,0,0.013,0,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0
3.60061E+12,,2010-2014,New York,36,New York County,61,10300,6110300,"Census Tract 103, New York County, New York",1961,0.675,0.055,0.017,0,0.003,0.033,0.01,0,0,0,0.007,0.014,0,0,0.007,0,0,0.006,0.031,0.003,0.01,0,0.069,0,0.038,0,0,0,0,0,0,0.004,0,0,0,0,0,0.008,0.009,0.005
3.60061E+12,,2010-2014,New York,36,New York County,61,10400,6110400,"Census Tract 104, New York County, New York",1005,0.741,0.12,0.06,0,0.005,0,0.005,0,0,0,0,0.01,0,0.008,0,0.009,0,0,0,0,0,0,0,0.033,0.004,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,10601,6110601,"Census Tract 106.01, New York County, New York",6868,0.823,0.041,0.034,0,0.02,0.014,0.004,0.004,0,0,0,0,0,0,0.005,0,0,0,0.009,0.004,0,0.005,0,0.009,0.023,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,10602,6110602,"Census Tract 106.02, New York County, New York",4116,0.738,0.061,0.016,0.002,0.004,0.007,0.008,0,0.015,0,0,0.019,0.01,0,0.003,0,0.004,0,0.016,0,0,0.009,0.027,0.021,0,0,0,0,0,0,0.007,0.008,0.004,0,0,0.005,0,0.011,0,0.005
3.60061E+12,,2010-2014,New York,36,New York County,61,10800,6110800,"Census Tract 108, New York County, New York",8257,0.784,0.049,0.046,0,0.018,0.002,0.001,0,0,0,0.006,0.003,0.004,0,0.003,0,0,0.013,0.011,0,0,0,0.022,0.004,0.013,0,0,0.005,0,0.002,0.003,0.002,0,0,0,0,0.001,0.008,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,10900,6110900,"Census Tract 109, New York County, New York",211,0.616,0.009,0.052,0,0,0,0,0,0,0,0,0.043,0,0,0,0,0,0,0,0,0,0,0.104,0.104,0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,11000,6111000,"Census Tract 110, New York County, New York",7228,0.766,0.068,0.037,0,0.017,0.003,0.007,0,0.008,0.007,0.019,0.007,0,0,0,0,0.012,0,0,0.002,0,0,0.002,0.005,0.003,0,0,0,0,0,0.006,0.003,0,0,0,0,0.012,0.01,0.003,0.003
3.60061E+12,,2010-2014,New York,36,New York County,61,11100,6111100,"Census Tract 111, New York County, New York",4128,0.567,0.126,0.041,0,0.002,0.003,0.002,0,0,0,0.006,0,0.031,0,0,0,0.008,0.003,0.026,0,0.02,0.006,0.046,0.019,0.056,0,0,0,0,0.012,0.006,0.008,0,0,0,0,0,0,0.01,0.005
3.60061E+12,,2010-2014,New York,36,New York County,61,11201,6111201,"Census Tract 112.01, New York County, New York",843,0.735,0.014,0.017,0,0,0,0,0,0.012,0.006,0.027,0.018,0,0,0.002,0,0,0,0,0,0,0,0.037,0.077,0.006,0,0,0,0,0,0,0,0,0,0,0,0.039,0.009,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,11202,6111202,"Census Tract 112.02, New York County, New York",253,0.783,0.028,0.032,0,0,0,0.012,0,0,0,0,0,0.012,0,0,0,0.071,0,0,0,0,0,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,11203,6111203,"Census Tract 112.03, New York County, New York",1207,0.684,0.108,0.034,0,0.012,0.004,0,0,0.003,0.007,0.009,0.022,0,0,0,0,0,0,0,0,0,0,0.078,0.006,0,0,0,0,0,0,0,0.024,0,0,0,0.01,0,0,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,11300,6111300,"Census Tract 113, New York County, New York",146,0.425,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0,0,0,0.219,0.027,0.123,0,0,0,0,0,0.055,0,0.027,0,0,0,0,0,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,11401,6111401,"Census Tract 114.01, New York County, New York",1304,0.745,0.018,0.053,0,0.005,0.028,0.007,0,0,0,0.008,0.037,0,0,0,0,0,0,0.005,0,0,0.037,0.036,0,0,0,0,0,0,0,0.005,0.008,0,0,0,0,0,0.009,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,11402,6111402,"Census Tract 114.02, New York County, New York",2285,0.687,0.056,0.062,0,0.035,0.015,0.023,0.004,0.006,0.006,0.006,0.004,0,0,0.004,0,0,0,0.007,0,0.017,0,0.036,0,0,0,0,0,0,0,0.004,0.011,0,0,0,0,0,0.012,0.005,0
3.60061E+12,,2010-2014,New York,36,New York County,61,11500,6111500,"Census Tract 115, New York County, New York",2598,0.527,0.212,0.015,0,0,0.011,0.021,0,0,0.003,0.012,0.005,0.014,0,0,0,0,0,0.015,0,0.014,0,0.054,0.012,0.047,0,0,0,0,0.017,0.011,0.01,0,0,0,0,0,0,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,11600,6111600,"Census Tract 116, New York County, New York",3247,0.739,0.03,0.023,0.007,0.004,0.034,0.015,0,0,0.001,0,0.001,0,0.018,0,0,0.017,0,0.005,0.001,0,0.011,0.044,0.005,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.012,0.018,0.015,0
3.60061E+12,,2010-2014,New York,36,New York County,61,11700,6111700,"Census Tract 117, New York County, New York",3316,0.658,0.138,0.009,0.011,0,0,0.005,0,0,0.015,0.004,0.013,0.005,0,0.005,0,0,0,0.021,0,0,0,0.039,0,0.058,0,0,0,0,0.006,0.013,0,0,0,0,0,0,0,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,11800,6111800,"Census Tract 118, New York County, New York",8912,0.77,0.052,0.046,0,0.007,0.007,0.009,0.002,0,0,0,0.034,0,0.002,0.004,0,0.003,0,0.006,0,0.007,0,0.028,0.006,0.011,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0
3.60061E+12,,2010-2014,New York,36,New York County,61,11900,6111900,"Census Tract 119, New York County, New York",1071,0.688,0.153,0.007,0.052,0.009,0.008,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0.042,0,0,0,0,0.007,0,0,0,0.011
